NA_Share,EU_Share,JP_Share,Genre_NA_Affinity,Genre_EU_Affinity,Genre_JP_Affinity,Platform_Age,Publisher_Genre_Spec
1.431661958587399,-0.9100289810183848,-0.5239678887072122,0.5062438210648609,1.4801027363124373,-1.0569868107034464,-0.7471551598163612,-0.8109681222209504
1.446635563813336,-0.9135016375909337,-0.5239678887072122,0.2521115965923822,0.8092401561104094,-0.5584445700583032,-0.7471551598163612,-0.6953741253091666
1.5072106031364443,-0.917470387959561,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,1.9224040321225355
1.446635563813336,-0.9135016375909337,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,1.9224040321225355
1.4156674257324209,-0.7840211568144644,-0.5239678887072122,3.4875352244378908,-2.15052809591076,-2.0847851956455736,-0.7471551598163612,-0.329123671936041
1.4646719519263962,-0.8554586634497577,-0.5239678887072122,0.1584281494932269,3.1497991256575326,-1.5767102436034162,-0.7471551598163612,-0.7347116051343274
1.4527611295875829,-0.8886969477870125,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,-0.4021304068276939
1.45037896511982,-0.8648844455752479,-0.5239678887072122,0.2521115965923822,0.8092401561104094,-0.5584445700583032,-0.7471551598163612,-0.825569469199281
1.4578657677327884,-0.8986188237085809,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,2.501451735148903
1.4578657677327884,-0.8455367875281893,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.5712927250610118
1.4619494782489533,-0.9144938251830906,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,2.9357375124186786
1.4398293796197281,-0.9348336708223061,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.49786276272071156
1.4565045308940672,-0.9080446058340709,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,3.9490709927148213
1.2771615773925045,-0.8738141339046596,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.5712927250610118
1.5027865834105993,-0.9110211686105416,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.49786276272071156
1.4442533993455733,-0.8936578857477966,-0.5239678887072122,0.5062438210648609,1.4801027363124373,-1.0569868107034464,-0.7471551598163612,-0.10426292846974991
1.3938876363128763,-0.8896891353791693,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.5712927250610118
1.4932579255395486,-0.8971305423203456,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.14907044160428573
1.4830486492491373,-0.9293766390654434,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,2.6824041423446428
1.5225245175720616,-0.9397946087830902,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,-0.10426292846974991
1.45037896511982,-0.9452516405399529,-0.5239678887072122,-0.02902816878732658,2.446395190087222,-1.0225123258777868,-0.7471551598163612,-0.9861842859609175
1.474200609797447,-0.9432672653556392,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,0.5712927250610118
1.4156674257324209,-0.9110211686105416,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,3.9490709927148213
1.5225245175720616,-0.9397946087830902,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,2.501451735148903
1.5153780241687733,-0.9293766390654434,-0.5239678887072122,3.4875352244378908,-2.15052809591076,-2.0847851956455736,-0.7471551598163612,-0.329123671936041
1.3938876363128763,-0.9586461730340704,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,-0.6953741253091666
1.5225245175720616,-0.9397946087830902,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,-0.4021304068276939
1.4772633926845706,-0.8738141339046596,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,2.9357375124186786
1.4772633926845706,-0.8738141339046596,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,-0.10426292846974991
1.4609285506199121,-0.8951461671360319,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,-0.30462182571256907
1.45037896511982,-0.8346227240144638,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,3.9490709927148213
1.4799858663620136,-0.877782884273287,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,3.9490709927148213
1.3938876363128763,-0.9586461730340704,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,-0.8509297034248026
1.4360859783132438,-0.8529781944693656,-0.5239678887072122,3.4063908487396,-2.158643488803206,-2.0847851956455736,-0.7471551598163612,2.6824041423446428
1.458206076942469,-0.901099292688973,-0.5239678887072122,0.5062438210648609,1.4801027363124373,-1.0569868107034464,-0.7471551598163612,-0.8028965701646061
1.4609285506199121,-0.8951461671360319,-0.5239678887072122,3.5053905227941593,-2.198743077212939,-2.0847851956455736,-0.7471551598163612,2.501451735148903
1.4578657677327884,-0.8455367875281893,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.491896688700827,-0.8951461671360319,-0.5239678887072122,3.4798506656516484,-2.2568756970741095,-2.0847851956455736,-0.6084007512347904,-0.3728067907428479
1.4462952546036552,-0.8797672594576008,-0.5239678887072122,3.444849901804935,-2.2145636179527157,-2.0847851956455736,-0.6084007512347904,-0.825569469199281
1.4609285506199121,-0.8951461671360319,-0.5239678887072122,3.449209457764082,-2.307835560159282,-2.0847851956455736,-0.6084007512347904,-0.8109681222209504
1.4646719519263962,-0.8554586634497577,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.442551853297171,-0.8802633532536791,-0.5239678887072122,3.4488926691391764,-2.2684857807939496,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.45037896511982,-0.8346227240144638,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,0.49786276272071156
1.434384432264842,-0.8113063155987779,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,-0.4021304068276939
1.4221333007163481,-0.917470387959561,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,-0.3479760439840121
1.4731796821684058,-0.8678610083517184,-0.5239678887072122,3.4264801283399087,-2.2092838637744947,-2.0847851956455736,-0.6084007512347904,-0.30462182571256907
1.4646719519263962,-0.8996110113007377,-0.5239678887072122,3.4264801283399087,-2.2092838637744947,-2.0847851956455736,-0.6084007512347904,-0.5627452235893304
1.5027865834105993,-0.9110211686105416,-0.5239678887072122,3.478049597186123,-2.124913887093978,-2.0847851956455736,-0.6084007512347904,-0.6953741253091666
1.4251960836034718,-0.8896891353791693,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.4282588664905953,-0.8629000703909341,-0.5239678887072122,3.444849901804935,-2.2145636179527157,-2.0847851956455736,-0.6084007512347904,-0.825569469199281
1.4772633926845706,-0.8738141339046596,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.405117840232329,-0.8678610083517184,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.4772633926845706,-0.8738141339046596,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,2.9357375124186786
1.405117840232329,-0.8678610083517184,-0.5239678887072122,3.4798506656516484,-2.2568756970741095,-2.0847851956455736,-0.6084007512347904,-0.329123671936041
1.4251960836034718,-0.8896891353791693,-0.5239678887072122,3.449209457764082,-2.307835560159282,-2.0847851956455736,-0.6084007512347904,-0.39378677998293365
1.4568448401037473,-0.8896891353791693,-0.5239678887072122,3.449209457764082,-2.307835560159282,-2.0847851956455736,-0.6084007512347904,-0.8109681222209504
1.4418712348778104,-0.8847281974183849,-0.5239678887072122,3.449209457764082,-2.307835560159282,-2.0847851956455736,-0.6084007512347904,-0.8109681222209504
1.408861241538813,-0.9045719492615221,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,-0.4021304068276939
1.434384432264842,-0.8113063155987779,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.446635563813336,-0.8713336649242674,-0.5239678887072122,3.478049597186123,-2.124913887093978,-2.0847851956455736,-0.6084007512347904,-0.6503533054593139
1.5514508003948941,-0.7979117831046604,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,1.9224040321225355
1.4565045308940672,-0.8435524123438755,-0.5239678887072122,3.4264801283399087,-2.2092838637744947,-2.0847851956455736,-0.6084007512347904,-0.5627452235893304
1.4711378269103235,-0.8648844455752479,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,0.49786276272071156
1.5225245175720616,-0.9397946087830902,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.405117840232329,-0.9670797675674037,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,2.9357375124186786
1.4411906164584498,-0.8896891353791693,-0.5239678887072122,3.449209457764082,-2.307835560159282,-2.0847851956455736,-0.6084007512347904,-0.8109681222209504
1.2771615773925045,-0.8738141339046596,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,-0.27315184185244046
1.4592270045715101,-0.9110211686105416,-0.5239678887072122,3.4264801283399087,-2.2092838637744947,-2.0847851956455736,-0.6084007512347904,-0.5627452235893304
1.4578657677327884,-0.9254078886968159,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.5014253465718777,-0.9090367934262278,-0.5239678887072122,3.444849901804935,-2.2145636179527157,-2.0847851956455736,-0.6084007512347904,-0.39378677998293365
1.4071596954904113,-0.8504977254889735,-0.5239678887072122,3.4785654637070285,-2.241329186877245,-2.0847851956455736,-0.6084007512347904,3.9490709927148213
1.4578657677327884,-0.9254078886968159,-0.5239678887072122,3.4264801283399087,-2.2092838637744947,-2.0847851956455736,-0.6084007512347904,-0.5627452235893304
1.4565045308940672,-0.9080446058340709,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,-0.4021304068276939
1.4711378269103235,-0.8648844455752479,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,2.501451735148903
-0.9494815815462492,-1.0107360216223051,1.6571387336074268,3.468921515377881,-2.248748319424228,-2.0847851956455736,-0.885909568397932,-0.7172132089362386
1.4156674257324209,-0.847521162712503,-0.5239678887072122,3.441755014947367,-2.216664085226076,-2.0847851956455736,-0.4696463426532197,-0.825569469199281
1.4772633926845706,-0.8738141339046596,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,0.49786276272071156
-0.964455186772186,-0.9045719492615221,1.5992253633253795,3.444686560130369,-2.284993304900217,-2.0847851956455736,-0.885909568397932,-0.3095503145642271
1.4731796821684058,-0.8678610083517184,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,-0.4021304068276939
-0.14805339274894438,-0.6242789544772112,0.6910249206458907,3.444686560130369,-2.284993304900217,-2.0847851956455736,-0.885909568397932,-0.3095503145642271
1.4435727809262122,-0.9006031988928946,-0.5239678887072122,3.444686560130369,-2.284993304900217,-2.0847851956455736,-0.4696463426532197,-0.8028965701646061
-0.7139876084474233,-0.8524821006732873,1.3488614087214525,3.444686560130369,-2.284993304900217,-2.0847851956455736,-0.885909568397932,-0.3095503145642271
-1.0331976471276236,-0.9462438281321097,1.6838679814299102,3.444686560130369,-2.284993304900217,-2.0847851956455736,-0.885909568397932,-0.3095503145642271
1.5072106031364443,-0.917470387959561,-0.5239678887072122,-0.26137857947614546,2.075702905803938,-0.6399431108332145,-0.4696463426532197,-0.8839748571126034
-1.7097323559722273,-1.1655172859987741,2.431989928816971,3.439429974438342,-2.2471922110942875,-2.0847851956455736,-0.885909568397932,-0.38962695453015805
1.455483603265026,-0.8420641309556403,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,-0.4021304068276939
1.442551853297171,-0.8232125667046601,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,0.49786276272071156
1.2771615773925045,-0.8738141339046596,-0.5239678887072122,3.462234965253797,-2.230757335522589,-2.0847851956455736,-0.4696463426532197,2.501451735148903
1.4646719519263962,-0.8554586634497577,-0.5239678887072122,3.4416259946688723,-2.2286267985282713,-2.0847851956455736,-0.4696463426532197,-0.5627452235893304
0.09628861980157144,-0.5404391029399571,0.434721133192523,3.450731895298185,-2.2026985706696984,-2.0847851956455736,-0.7471551598163612,-0.9428837397493164
-0.9729629170141956,-0.9139977313870121,1.6111050290242612,2.152345636812264,-2.374676740344457,-0.8872466129845415,-0.7471551598163612,-0.7172132089362386
-1.7257268888272055,-1.1655172859987741,2.445948536013157,1.1399081996764109,-2.6247981804349623,0.07930918479257675,-0.7471551598163612,-0.38962695453015805
-1.7257268888272055,-1.1655172859987741,2.445948536013157,3.4736088736001056,-2.1768764699484056,-2.0847851956455736,-0.7471551598163612,-0.8482477106986709
-1.3228007845656304,-0.9695602365477959,1.9573972841466563,3.450731895298185,-2.2026985706696984,-2.0847851956455736,-0.7471551598163612,-0.9210446561222444
1.511634622862289,-1.0548883694732851,-0.4945657161024806,3.450731895298185,-2.2026985706696984,-2.0847851956455736,-0.7471551598163612,-0.9428837397493164
1.5514508003948941,-0.9819625814497566,-0.5239678887072122,3.4736088736001056,-2.1768764699484056,-2.0847851956455736,-0.33089193407164896,-0.7347116051343274
-0.05685052455460144,-0.5930250453242704,0.5968785699822552,3.4736088736001056,-2.1768764699484056,-2.0847851956455736,-0.7471551598163612,-0.8482477106986709
-1.7257268888272055,-1.1655172859987741,2.445948536013157,2.1334089315413807,-2.234652008421327,-0.9490274609289733,-0.7471551598163612,-1.0138607615373005
-1.7257268888272055,-1.1655172859987741,2.445948536013157,3.418099690924135,-2.175353367626297,-2.0847851956455736,-0.7471551598163612,-0.3669790159539352
-0.9726226078045153,-0.8400797557713267,1.545172884395469,3.418099690924135,-2.175353367626297,-2.0847851956455736,-0.7471551598163612,-1.0084009906305325
-0.25422986616922416,-0.6560289574262305,0.8083366194223454,3.458875403624938,-2.219656042688437,-2.0847851956455736,-0.7471551598163612,-0.5497802344620196
0.0173368831557223,-0.5602828547830941,0.4902585703347938,3.418099690924135,-2.175353367626297,-2.0847851956455736,-0.7471551598163612,-0.578899012631449
-0.6905062729794766,-0.8192438163360326,1.2980758378587343,2.152345636812264,-2.374676740344457,-0.8872466129845415,-0.7471551598163612,-0.7172132089362386
-1.7257268888272055,-1.1655172859987741,2.445948536013157,2.098649729891006,-2.1887247889204313,-0.9266831051361382,-0.6084007512347904,-1.0084009906305325
-0.1310379322649252,-0.6267594234576033,0.6809272048018415,2.711499837657979,-2.039241177395861,-1.4994994037104015,-0.6084007512347904,-0.5497802344620196
-1.7257268888272055,-1.1655172859987741,2.445948536013157,3.4599406724327473,-2.336813250941905,-2.0847851956455736,-0.6084007512347904,-0.38598710725897933
0.7336877695329309,-0.7239938074889748,-0.021458029644525718,0.7265850904402174,-2.5209915360950736,0.397723941355835,-0.6084007512347904,-0.3095503145642271
0.156183040705319,-0.5642516051517216,0.37591678798305966,2.098649729891006,-2.1887247889204313,-0.9266831051361382,-0.6084007512347904,-0.578899012631449
-1.1308663903058938,-1.1655172859987741,1.9268071449720363,2.098649729891006,-2.1887247889204313,-0.9266831051361382,-0.6084007512347904,-0.3669790159539352
1.45037896511982,-0.8346227240144638,-0.5239678887072122,2.098649729891006,-2.1887247889204313,-0.9266831051361382,-0.1921375254900782,-1.0808814275957426
-1.4133230343406127,-0.5835992631987802,1.794348872429508,1.4322398054388472,-2.322287089632182,-0.27816181682094054,-0.6084007512347904,-0.7172132089362386
0.4862829740952917,-0.4709859714889774,0.0997145604840653,3.3908550191197686,-2.3283904060470997,-2.002569014591185,-0.6084007512347904,-0.7941921065437196
-0.6819985427374671,-0.8346227240144638,1.29748185457379,0.7265850904402174,-2.5209915360950736,0.397723941355835,-0.6084007512347904,-0.3095503145642271
-0.2831561489920569,-0.6803375534340733,0.8641710482070883,0.7265850904402174,-2.5209915360950736,0.397723941355835,-0.6084007512347904,-0.3095503145642271
-1.7257268888272055,-1.1655172859987741,2.445948536013157,0.7265850904402174,-2.5209915360950736,0.397723941355835,-0.6084007512347904,-0.3095503145642271
-1.0641657852085384,-1.1655172859987741,0.0887258697125999,-0.8656251306913203,0.6974223575506328,0.38843394589328617,-0.4696463426532197,-0.6324899554326329
-1.7257268888272055,-1.1655172859987741,2.445948536013157,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.9299420605629034
-1.7257268888272055,-1.1655172859987741,2.445948536013157,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,-0.5497802344620196
-1.7257268888272055,-1.1655172859987741,2.445948536013157,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.9299420605629034
1.4932579255395486,-0.8971305423203456,-0.5239678887072122,3.0490440517060806,-2.035091098270297,-1.7879749943986287,-0.05338311690850744,-0.5627452235893304
-1.7257268888272055,-1.1655172859987741,2.445948536013157,3.0490440517060806,-2.035091098270297,-1.7879749943986287,-0.4696463426532197,-0.8713428291070487
-1.7257268888272055,-1.1655172859987741,2.445948536013157,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.3095503145642271
-0.591476292962485,-0.8554586634497577,1.2395684842917432,3.0490440517060806,-2.035091098270297,-1.7879749943986287,-0.4696463426532197,-0.8673906111619069
0.23615570498020932,-0.22889219900270544,0.09733862734428905,2.10934478323208,-2.0266630667828003,-0.9556345663730512,-0.4696463426532197,-0.8482477106986709
-1.0502131076116428,-0.8738141339046596,1.6598116583896754,3.0490440517060806,-2.035091098270297,-1.7879749943986287,-0.4696463426532197,-0.8713428291070487
-1.7257268888272055,-1.1655172859987741,2.445948536013157,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,-0.742287712359914
-0.1902517347493121,-0.3792086192144686,0.5808410212887652,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,0.9575811971597189
-0.23176945833031892,-0.9234235135125023,0.9731669809943257,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.8713428291070487
1.5599585306369037,-0.8232125667046601,-0.5239678887072122,0.7250462927430422,-2.1058230593555414,0.26935910950585734,-0.05338311690850744,-0.329123671936041
0.3957607243203097,-0.4407242499281934,0.09318074434968052,0.7250462927430422,-2.1058230593555414,0.26935910950585734,-0.4696463426532197,-0.8446078634274923
-1.4936360078251834,-1.1655172859987741,2.243400235847228,0.7250462927430422,-2.1058230593555414,0.26935910950585734,-0.4696463426532197,-0.8446078634274923
0.22934952078660178,-0.4565992514027031,0.24702241515019563,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,-0.5497802344620196
0.39371886906222725,-0.46900159630466376,0.12733478323396472,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,0.9575811971597189
-1.7257268888272055,-1.1655172859987741,2.445948536013157,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.8713428291070487
-0.7010558584795686,-0.8271813170732875,1.3153013531221125,0.9136762466922068,-2.3420544386359103,0.1632205304078584,-0.4696463426532197,-0.3095503145642271
-0.06774041926437374,-0.601954733653682,0.6075702691112485,2.2547422819287304,-1.9013870857367794,-1.1523131713457901,-0.4696463426532197,-0.5497802344620196
-0.634014944172533,-0.7934469389399545,1.2333316597998303,-0.016972880215262224,-2.858411685029108,1.1765964762823433,-0.33089193407164896,-0.9865619070034606
-1.5041855933252755,-1.0960641545477947,2.211028146817776,0.5705673075424774,-2.0457794137556324,0.38307159002082836,-0.33089193407164896,-0.7172132089362386
1.4156674257324209,-0.97452117450858,-0.5239678887072122,2.3710612487126204,-2.109225826037973,-1.1668415834684032,0.08537129167306332,-0.5627452235893304
0.16503108015700915,-0.675376615473289,0.4659052556520868,0.32031965151892133,-2.4508887782079136,0.7274881369223968,-0.33089193407164896,-0.4977381628400607
-1.5263056919545002,-1.1655172859987741,2.271911433524543,-2.0478552562604344,-3.380010119116312,-0.7388181564372268,-0.33089193407164896,2.7668485990359883
-0.07897062318382636,-0.8455367875281893,0.8172463686965064,0.32031965151892133,-2.4508887782079136,0.7274881369223968,-0.33089193407164896,-0.8713428291070487
-0.024180840425284532,-0.5989781708772114,0.5677733890199954,3.5710087442534473,-2.375933133498445,-2.0847851956455736,-0.33089193407164896,-0.8628070997833855
0.561831618644337,-0.39359533930074286,-0.08145034142387722,-0.016972880215262224,-2.858411685029108,1.1765964762823433,-0.33089193407164896,-0.9865619070034606
-0.42914879994494165,-1.1655172859987741,1.3144103781946963,-2.0478552562604344,-3.380010119116312,-0.7388181564372268,-0.33089193407164896,2.5849682307777058
1.4156674257324209,-0.8604196014105421,-0.5239678887072122,1.9376423918172185,-1.7660255194664698,-0.9254083289461701,0.08537129167306332,0.49786276272071156
1.45037896511982,-0.9452516405399529,-0.5239678887072122,2.3710612487126204,-2.109225826037973,-1.1668415834684032,0.08537129167306332,-0.5627452235893304
-1.4381656066472805,-1.1655172859987741,2.194990598124286,0.5705673075424774,-2.0457794137556324,0.38307159002082836,-0.33089193407164896,-0.8446078634274923
1.4602479322005513,-0.9541813288693647,-0.5239678887072122,1.9376423918172185,-1.7660255194664698,-0.9254083289461701,0.08537129167306332,0.49786276272071156
-1.7257268888272055,-1.1655172859987741,2.445948536013157,-2.0478552562604344,-3.380010119116312,-0.7388181564372268,-0.33089193407164896,-0.29317100184392314
0.22560611948011758,-0.3677984619046648,0.20306765206433416,0.3249452674485107,-2.3527981027933476,0.6952509537197907,-0.885909568397932,-0.4977381628400607
0.6118570724673534,-0.28445470416348906,-0.26023931019204344,1.780412858658013,-1.4172741036452323,-0.8968083243313743,-0.1921375254900782,-0.8482477106986709
0.08573903430147944,-0.5518492602497609,0.43947299947207547,1.5963950361540693,-2.1892564627260938,-0.48367504032209474,-0.1921375254900782,-0.578899012631449
0.7330071511135703,-0.38069690060270384,-0.2453897280684416,0.3249452674485107,-2.3527981027933476,0.6952509537197907,-0.1921375254900782,-0.3095503145642271
-1.43748498822792,-1.1655172859987741,2.194396614839342,0.16246666210716254,-2.192314764312454,0.7934962044418002,-0.1921375254900782,-0.8446078634274923
0.06021584357545064,-0.5096812875830946,0.43323617498016265,0.16246666210716254,-2.192314764312454,0.7934962044418002,-0.1921375254900782,-0.7172132089362386
-1.7257268888272055,-1.1655172859987741,2.445948536013157,-2.3950360134079363,-3.380010119116312,1.519934966680899,-0.1921375254900782,-0.29317100184392314
0.37023753359428085,-0.672896146492897,0.3019658690075224,2.121893368643035,-1.8332989981345926,-1.0703304372835956,-0.1921375254900782,0.9575811971597189
1.3938876363128763,-0.9586461730340704,-0.5239678887072122,2.121893368643035,-1.8332989981345926,-1.0703304372835956,0.22412570025463407,0.49786276272071156
-1.6379271127296664,-1.1655172859987741,2.3693246922553715,-2.3950360134079363,-3.380010119116312,1.519934966680899,-0.1921375254900782,2.7668485990359883
0.15312025781819566,-0.17779453800662748,0.13594754086565378,0.3249452674485107,-2.3527981027933476,0.6952509537197907,-0.1921375254900782,-0.3095503145642271
-1.7257268888272055,-1.1655172859987741,2.445948536013157,-2.3950360134079363,-3.380010119116312,1.519934966680899,-0.1921375254900782,2.5849682307777058
1.410562787587215,-0.8738141339046596,-0.5239678887072122,2.5020700711133057,-2.162009392361019,-1.2815845349905495,0.22412570025463407,-0.30462182571256907
